state,expenditure,year,raw,inf_adj,inf_adj_perchild
New Jersey,socsec,2005,499658.970165387,607492.5,0.272186487913132
New Mexico,socsec,2005,116010.319534768,141047,0.264619588851929
New York,socsec,2005,1028440.05113975,1250392.125,0.261402428150177
North Carolina,socsec,2005,550741.646833459,669599.5625,0.298508852720261
North Dakota,socsec,2005,27873.9735371152,33889.57421875,0.213902071118355
Ohio,socsec,2005,609293.055594634,740787.1875,0.24847549200058
Oklahoma,socsec,2005,231623.050910535,281610.59375,0.30050066113472
Oregon,socsec,2005,183669.367389094,223307.828125,0.248327299952507
Pennsylvania,socsec,2005,728352.339845065,885541.1875,0.291064649820328
Rhode Island,socsec,2005,59261.1022740525,72050.4921875,0.277759343385696
South Carolina,socsec,2005,309423.645564016,376201.6875,0.341833412647247
South Dakota,socsec,2005,38132.5109374415,46362.05078125,0.222373813390732
Tennessee,socsec,2005,415308.518804426,504938.03125,0.330016434192657
Texas,socsec,2005,1223810.59492746,1487926.375,0.224234834313393
Utah,socsec,2005,121715.754977349,147983.75,0.182501316070557
Vermont,socsec,2005,33370.7431315184,40572.625,0.272200852632523
Virginia,socsec,2005,427071.610821812,519239.75,0.270016580820084
Washington,socsec,2005,302966.126720434,368350.53125,0.228629812598228
West Virginia,socsec,2005,136992.417722069,166557.328125,0.401804804801941
Wisconsin,socsec,2005,266888.344774361,324486.65625,0.226517260074615
Wyoming,socsec,2005,31751.46694293,38603.88671875,0.292726457118988
Alabama,fedSSI,2005,173456.31324,210890.65625,0.178359344601631
Alaska,fedSSI,2005,6138.44808,7463.212890625,0.0381268300116062
Arizona,fedSSI,2005,104862.30768,127493.0859375,0.0791022256016731
Arkansas,fedSSI,2005,110726.64072,134623.03125,0.184839233756065
California,fedSSI,2005,442606.57368156,538127.375,0.0542121939361095
Colorado,fedSSI,2005,39773.23896,48356.87109375,0.0395665019750595
Connecticut,fedSSI,2005,40057.12788,48702.02734375,0.0546100735664368
Delaware,fedSSI,2005,18711.92844,22750.228515625,0.106064639985561
District of Columbia,fedSSI,2005,26769.78528,32547.0859375,0.279958069324493
Florida,fedSSI,2005,484089.26832,588562.625,0.140181392431259
Georgia,fedSSI,2005,202348.776,246018.53125,0.0991328284144402
Hawaii,fedSSI,2005,8820.05088,10723.5439453125,0.0341003723442554
Idaho,fedSSI,2005,23685.696,28797.40625,0.0690269097685814
Illinois,fedSSI,2005,275781.75744,335299.40625,0.0993016883730888
Indiana,fedSSI,2005,126649.3704,153982.109375,0.0914071500301361
Iowa,fedSSI,2005,40349.42412,49057.40625,0.0643888413906097
Kansas,fedSSI,2005,42066.48864,51145.03515625,0.068553514778614
Kentucky,fedSSI,2005,166816.67328,202818.09375,0.191202357411385
Louisiana,fedSSI,2005,177232.0932,215481.3125,0.172617599368095
Maine,fedSSI,2005,19838.998920000002,24120.537109375,0.0776281356811523
Maryland,fedSSI,2005,87301.7568,106142.71875,0.0726650059223175
Massachusetts,fedSSI,2005,96242.5202887947,117013.03125,0.0750982761383057
Michigan,fedSSI,2005,233641.69368,284064.90625,0.106065444648266
Minnesota,fedSSI,2005,63161.68032,76792.875,0.0566766373813152
Mississippi,fedSSI,2005,138388.3776,168254.5625,0.209136575460434
Missouri,fedSSI,2005,119845.3914,145709.734375,0.0967312306165695
Montana,fedSSI,2005,11653.34856,14168.3076171875,0.0601506605744362
Nebraska,fedSSI,2005,20376.2772,24773.767578125,0.0521019920706749
Nevada,fedSSI,2005,34649.05944,42126.8203125,0.0656535848975182
New Hampshire,fedSSI,2005,10206.0162,12408.6201171875,0.0380431786179543
New Jersey,fedSSI,2005,121415.108571307,147618.21875,0.0661402195692062
New Mexico,fedSSI,2005,44413.14816,53998.140625,0.101306408643723
New York,fedSSI,2005,393721.747775625,478692.5,0.100073710083961
North Carolina,fedSSI,2005,218577.94572,265750.1875,0.11847198009491
North Dakota,fedSSI,2005,5406.5664,6573.38037109375,0.0414894446730614
Ohio,fedSSI,2005,264460.10292,321534.375,0.107849344611168
Oklahoma,fedSSI,2005,82544.89032,100359.2578125,0.107091225683689
Oregon,fedSSI,2005,48246.58464,58658.88671875,0.0652310475707054
Pennsylvania,fedSSI,2005,355455.9792,432168.4375,0.142047539353371
Rhode Island,fedSSI,2005,27240.16464,33118.98046875,0.12767581641674
South Carolina,fedSSI,2005,110554.28256,134413.46875,0.122133992612362
South Dakota,fedSSI,2005,10795.81548,13125.7060546875,0.0629569515585899
Tennessee,fedSSI,2005,138128.77008,167938.921875,0.109761200845242
Texas,fedSSI,2005,521149.37712,633620.875,0.0954885110259056
Utah,fedSSI,2005,23224.89624,28237.16015625,0.0348235480487347
Vermont,fedSSI,2005,9112.1993782609,11078.7421875,0.0743270367383957
Virginia,fedSSI,2005,131105.51808,159399.953125,0.0828916355967522
Washington,fedSSI,2005,87831.08964,106786.2890625,0.0662807002663612
West Virginia,fedSSI,2005,52566.98148,63911.6875,0.154181286692619
Wisconsin,fedSSI,2005,100555.15848,122256.3984375,0.0853446051478386
Wyoming,fedSSI,2005,4877.60436,5930.2607421875,0.0449681207537651
Alabama,fedEITC,2005,1089650,1324812,1.12045073509216
Alaska,fedEITC,2005,65838,80046.78125,0.408929795026779
Arizona,fedEITC,2005,771178,937609.1875,0.581733286380768
Arkansas,fedEITC,2005,574086,697981.9375,0.958338558673859
California,fedEITC,2005,4575681,5563178,0.56044739484787
Colorado,fedEITC,2005,461368,560937.8125,0.458969861268997
Connecticut,fedEITC,2005,286109,347855.40625,0.390053749084473
Delaware,fedEITC,2005,107849,131124.359375,0.611319482326508
District of Columbia,fedEITC,2005,88386,107460.9609375,0.924339711666107
Florida,fedEITC,2005,3054048,3713155,0.884383738040924
Georgia,fedEITC,2005,1876182,2281088.75,0.919161558151245
Hawaii,fedEITC,2005,143818,174855.96875,0.556033849716187
Idaho,fedEITC,2005,189334,230194.984375,0.551773607730865
Illinois,fedEITC,2005,1669290,2029546.625,0.601067006587982
Indiana,fedEITC,2005,802842,976106.75,0.579438328742981
Iowa,fedEITC,2005,294858,358492.5625,0.47052875161171
Kansas,fedEITC,2005,318957,387792.46875,0.51978725194931
Kentucky,fedEITC,2005,642625,781312.625,0.73656553030014
Louisiana,fedEITC,2005,1088921,1323925.625,1.06056928634644
Maine,fedEITC,2005,145056,176361.15625,0.567590534687042
Maryland,fedEITC,2005,620577,754506.375,0.516532957553864
Massachusetts,fedEITC,2005,518021,629817.3125,0.404213070869446
Michigan,fedEITC,2005,1245934,1514824.375,0.565612018108368
Minnesota,fedEITC,2005,442074,537479.875,0.396684616804123
Mississippi,fedEITC,2005,830508,1009743.4375,1.25508809089661
Missouri,fedEITC,2005,826976,1005449.1875,0.667480051517487
Montana,fedEITC,2005,125715,152846.09375,0.648898482322693
Nebraska,fedEITC,2005,198808,241713.59375,0.508350610733032
Nevada,fedEITC,2005,292511,355639.03125,0.554254472255707
New Hampshire,fedEITC,2005,100433,122107.875,0.374366521835327
New Jersey,fedEITC,2005,890122,1082223,0.484889090061188
New Mexico,fedEITC,2005,373090,453608.15625,0.85101842880249
New York,fedEITC,2005,2774885,3373744.75,0.705302834510803
North Carolina,fedEITC,2005,1526465,1855897.875,0.827363073825836
North Dakota,fedEITC,2005,66353,80672.921875,0.509186267852783
Ohio,fedEITC,2005,1471341,1788877.375,0.600026845932007
Oklahoma,fedEITC,2005,607091,738109.875,0.787621319293976
Oregon,fedEITC,2005,390857,475209.5,0.528452098369598
Pennsylvania,fedEITC,2005,1376533,1673608.5,0.550091028213501
Rhode Island,fedEITC,2005,119536,145333.578125,0.560270369052887
South Carolina,fedEITC,2005,864267,1050788.125,0.954792320728302
South Dakota,fedEITC,2005,95967,116678.046875,0.55964183807373
Tennessee,fedEITC,2005,1077468,1310001,0.856187999248505
Texas,fedEITC,2005,4826049,5867579,0.884261250495911
Utah,fedEITC,2005,260639,316888.625,0.390803664922714
Vermont,fedEITC,2005,59499,72339.734375,0.485325694084167
Virginia,fedEITC,2005,908481,1104544.125,0.574388325214386
Washington,fedEITC,2005,617971,751337.9375,0.4663445353508
West Virginia,fedEITC,2005,256234,311532.9375,0.751545608043671
Wisconsin,fedEITC,2005,522675,635475.6875,0.44361212849617
Wyoming,fedEITC,2005,55092,66981.640625,0.507909953594208
Alabama,CTC,2005,464099,564258.1875,0.477217525243759
Alaska,CTC,2005,92054,111920.5625,0.571761310100555
Arizona,CTC,2005,641299,779700.4375,0.483759850263596
Arkansas,CTC,2005,272269,331028.53125,0.454506605863571
California,CTC,2005,3588802,4363316.5,0.43957057595253
Colorado,CTC,2005,531344,646015.625,0.528582096099854
Connecticut,CTC,2005,388920,472854.46875,0.530216455459595
Delaware,CTC,2005,98120,119295.6953125,0.556172668933868
District of Columbia,CTC,2005,33229,40400.29296875,0.347508490085602
Florida,CTC,2005,1596545,1941102.125,0.462323606014252
Georgia,CTC,2005,948067,1152673.375,0.464468151330948
Hawaii,CTC,2005,142505,173259.609375,0.550957500934601
Idaho,CTC,2005,174181,211771.75,0.50761342048645
Illinois,CTC,2005,1446758,1758989,0.520939111709595
Indiana,CTC,2005,799623,972193.0625,0.577115058898926
Iowa,CTC,2005,375031,455968.03125,0.598467290401459
Kansas,CTC,2005,338176,411159.1875,0.551107406616211
Kentucky,CTC,2005,443974,539789.9375,0.508875250816345
Louisiana,CTC,2005,409538,497922.125,0.398875057697296
Maine,CTC,2005,138675,168603.046875,0.542622268199921
Maryland,CTC,2005,626017,761120.375,0.521060883998871
Massachusetts,CTC,2005,685970,834012.125,0.535264074802399
Michigan,CTC,2005,1170414,1423006,0.531328439712524
Minnesota,CTC,2005,646703,786270.75,0.580303609371185
Mississippi,CTC,2005,274532,333779.90625,0.414880812168121
Missouri,CTC,2005,648785,788802.0625,0.523656129837036
Montana,CTC,2005,95006,115509.6484375,0.490388959646225
Nebraska,CTC,2005,225493,274157.59375,0.576583921909332
Nevada,CTC,2005,289826,352374.59375,0.549166917800903
New Hampshire,CTC,2005,165681,201437.328125,0.617580056190491
New Jersey,CTC,2005,945598,1149671.5,0.515109360218048
New Mexico,CTC,2005,194685,236700.796875,0.44407656788826
New York,CTC,2005,1745504,2122208.75,0.443661242723465
North Carolina,CTC,2005,906408,1102023.75,0.49128445982933
North Dakota,CTC,2005,77256,93928.9453125,0.592854797840118
Ohio,CTC,2005,1366103,1660927.5,0.557109773159027
Oklahoma,CTC,2005,365205,444021.4375,0.473805814981461
Oregon,CTC,2005,366427,445507.15625,0.495421916246414
Pennsylvania,CTC,2005,1369519,1665080.75,0.547288060188293
Rhode Island,CTC,2005,111840,135976.671875,0.524198889732361
South Carolina,CTC,2005,436043,530147.3125,0.481715172529221
South Dakota,CTC,2005,93770,114006.90625,0.54682981967926
Tennessee,CTC,2005,625804,760861.4375,0.497282385826111
Texas,CTC,2005,2485169,3021504,0.455349445343018
Utah,CTC,2005,367350,446629.375,0.550806760787964
Vermont,CTC,2005,69464,84455.3203125,0.566608905792236
Virginia,CTC,2005,843698,1025780.0625,0.533429205417633
Washington,CTC,2005,729583,887037.4375,0.550571262836456
West Virginia,CTC,2005,171417,208411.234375,0.502773642539978
Wisconsin,CTC,2005,705928,858277.3125,0.599145233631134
Wyoming,CTC,2005,65180,79246.7734375,0.600914299488068
Alabama,addCC,2005,0,0,0
Alaska,addCC,2005,0,0,0
Arizona,addCC,2005,0,0,0
Arkansas,addCC,2005,0,0,0
California,addCC,2005,0,0,0
Colorado,addCC,2005,0,0,0
Connecticut,addCC,2005,0,0,0
Delaware,addCC,2005,0,0,0
District of Columbia,addCC,2005,0,0,0
Florida,addCC,2005,0,0,0
Georgia,addCC,2005,0,0,0
Hawaii,addCC,2005,0,0,0
Idaho,addCC,2005,0,0,0
Illinois,addCC,2005,0,0,0
Indiana,addCC,2005,0,0,0
Iowa,addCC,2005,0,0,0
Kansas,addCC,2005,0,0,0
Kentucky,addCC,2005,0,0,0
Louisiana,addCC,2005,0,0,0
Maine,addCC,2005,0,0,0
Maryland,addCC,2005,0,0,0
Massachusetts,addCC,2005,0,0,0
Michigan,addCC,2005,0,0,0
Minnesota,addCC,2005,0,0,0
Mississippi,addCC,2005,0,0,0
Missouri,addCC,2005,0,0,0
Montana,addCC,2005,0,0,0
Nebraska,addCC,2005,0,0,0
Nevada,addCC,2005,0,0,0
New Hampshire,addCC,2005,0,0,0
New Jersey,addCC,2005,0,0,0
New Mexico,addCC,2005,0,0,0
New York,addCC,2005,0,0,0
North Carolina,addCC,2005,0,0,0
North Dakota,addCC,2005,0,0,0
Ohio,addCC,2005,0,0,0
Oklahoma,addCC,2005,0,0,0
Oregon,addCC,2005,0,0,0
Pennsylvania,addCC,2005,0,0,0
Rhode Island,addCC,2005,0,0,0
South Carolina,addCC,2005,0,0,0
South Dakota,addCC,2005,0,0,0
Tennessee,addCC,2005,0,0,0
Texas,addCC,2005,0,0,0
Utah,addCC,2005,0,0,0
Vermont,addCC,2005,0,0,0
Virginia,addCC,2005,0,0,0
Washington,addCC,2005,0,0,0
West Virginia,addCC,2005,0,0,0
Wisconsin,addCC,2005,0,0,0
Wyoming,addCC,2005,0,0,0
Alabama,stateEITC,2005,0,0,0
Alaska,stateEITC,2005,0,0,0
Arizona,stateEITC,2005,0,0,0
Arkansas,stateEITC,2005,0,0,0
California,stateEITC,2005,0,0,0
Colorado,stateEITC,2005,0,0,0
Connecticut,stateEITC,2005,0,0,0
Delaware,stateEITC,2005,0,0,0
District of Columbia,stateEITC,2005,27841.58984375,33850.203125,0.29116702079773
Florida,stateEITC,2005,0,0,0
Georgia,stateEITC,2005,0,0,0
Hawaii,stateEITC,2005,0,0,0
Idaho,stateEITC,2005,0,0,0
Illinois,stateEITC,2005,75316.4609375,91570.828125,0.0271194577217102
Indiana,stateEITC,2005,47301.3671875,57509.67578125,0.0341390036046505
Iowa,stateEITC,2005,9800,11914.9794921875,0.0156386513262987
Kansas,stateEITC,2005,47304.90234375,57513.9765625,0.077090285718441
Kentucky,stateEITC,2005,0,0,0
Louisiana,stateEITC,2005,0,0,0
Maine,stateEITC,2005,2022.59497070312,2459.09985351562,0.00791422463953495
Maryland,stateEITC,2005,161744.859375,196651.703125,0.13462720811367
Massachusetts,stateEITC,2005,86677,105383.1328125,0.0676342770457268
Michigan,stateEITC,2005,0,0,0
Minnesota,stateEITC,2005,138833,168795.140625,0.12457849830389
Mississippi,stateEITC,2005,0,0,0
Missouri,stateEITC,2005,0,0,0
Montana,stateEITC,2005,0,0,0
Nebraska,stateEITC,2005,0,0,0
Nevada,stateEITC,2005,0,0,0
New Hampshire,stateEITC,2005,0,0,0
New Jersey,stateEITC,2005,160221.96875,194800.15625,0.0872800424695015
New Mexico,stateEITC,2005,0,0,0
New York,stateEITC,2005,700027.75,851103.75,0.177928656339645
North Carolina,stateEITC,2005,0,0,0
North Dakota,stateEITC,2005,0,0,0
Ohio,stateEITC,2005,0,0,0
Oklahoma,stateEITC,2005,27411.939453125,33327.828125,0.0355634167790413
Oregon,stateEITC,2005,13667,16616.533203125,0.0184782538563013
Pennsylvania,stateEITC,2005,0,0,0
Rhode Island,stateEITC,2005,9212.5439453125,11200.7421875,0.043179590255022
South Carolina,stateEITC,2005,0,0,0
South Dakota,stateEITC,2005,0,0,0
Tennessee,stateEITC,2005,0,0,0
Texas,stateEITC,2005,0,0,0
Utah,stateEITC,2005,0,0,0
Vermont,stateEITC,2005,18338.322265625,22295.994140625,0.149583339691162
Virginia,stateEITC,2005,21481.21484375,26117.16796875,0.0135815273970366
Washington,stateEITC,2005,0,0,0
West Virginia,stateEITC,2005,0,0,0
Wisconsin,stateEITC,2005,78831.0078125,95843.8671875,0.0669065713882446
Wyoming,stateEITC,2005,0,0,0
Alabama,unemp,2005,213338,259379.375,0.2193683385849
Alaska,unemp,2005,115089,139926.84375,0.714835166931152
Arizona,unemp,2005,246211,299346.84375,0.18572773039341
Arkansas,unemp,2005,227210,276245.15625,0.37928831577301
California,unemp,2005,4469547,5434139,0.547447741031647
Colorado,unemp,2005,335413,407799.90625,0.333669543266296
Connecticut,unemp,2005,524316,637470.875,0.714802503585815
Delaware,unemp,2005,92403,112344.8828125,0.523766994476318
District of Columbia,unemp,2005,72675,88359.3046875,0.760034263134003
Florida,unemp,2005,873663,1062211.875,0.252993196249008
Georgia,unemp,2005,502321,610729.0625,0.246092423796654
Hawaii,unemp,2005,89504,108820.2421875,0.346043318510056
Idaho,unemp,2005,122217,148593.171875,0.356175392866135
Illinois,unemp,2005,1802224,2191169.75,0.648933053016663
Indiana,unemp,2005,634768,771760,0.458133637905121
Iowa,unemp,2005,289547,352035.375,0.462053567171097
Kansas,unemp,2005,208765,253819.46875,0.34021320939064
Kentucky,unemp,2005,366115,445127.84375,0.419634610414505
Louisiana,unemp,2005,233124,283435.46875,0.227054268121719
Maine,unemp,2005,109330,132924.96875,0.427798002958298
Maryland,unemp,2005,376437,457677.46875,0.313324689865112
Massachusetts,unemp,2005,1328449,1615147.25,1.03659200668335
Michigan,unemp,2005,1703888,2071611.375,0.773507714271545
Minnesota,unemp,2005,606580,737488.625,0.544300138950348
Mississippi,unemp,2005,127935,155545.203125,0.193339139223099
Missouri,unemp,2005,433820,527444.5625,0.350150674581528
Montana,unemp,2005,58658,71317.234375,0.302772849798203
Nebraska,unemp,2005,110470,134311,0.282471001148224
Nevada,unemp,2005,218057,265116.8125,0.413177847862244
New Hampshire,unemp,2005,68974,83859.5703125,0.257102310657501
New Jersey,unemp,2005,1774206,2157105,0.96648907661438
New Mexico,unemp,2005,110781,134689.125,0.252691507339478
New York,unemp,2005,2296820,2792506.5,0.583791255950928
North Carolina,unemp,2005,734534,893056.9375,0.398126631975174
North Dakota,unemp,2005,33559,40801.51171875,0.257528394460678
Ohio,unemp,2005,1069298,1300067.75,0.436069875955582
Oklahoma,unemp,2005,161042,195797.15625,0.208930969238281
Oregon,unemp,2005,495810,602812.875,0.670352220535278
Pennsylvania,unemp,2005,2054622,2498038.75,0.821069359779358
Rhode Island,unemp,2005,203988,248011.515625,0.956100523471832
South Carolina,unemp,2005,310126,377055.625,0.342609345912933
South Dakota,unemp,2005,24798,30149.76171875,0.144612193107605
Tennessee,unemp,2005,420085,510745.34375,0.333811968564987
Texas,unemp,2005,1346352,1636914,0.246687695384026
Utah,unemp,2005,124528,151402.921875,0.186718016862869
Vermont,unemp,2005,71646,87108.2265625,0.584407150745392
Virginia,unemp,2005,324830,394932.9375,0.205374196171761
Washington,unemp,2005,824028,1001865,0.621843039989471
West Virginia,unemp,2005,123272,149875.859375,0.361562222242355
Wisconsin,unemp,2005,749436,911175,0.636071979999542
Wyoming,unemp,2005,34088,41444.67578125,0.314267665147781
Alabama,wcomp,2005,0,0,0
Alaska,wcomp,2005,3599,4375.71533203125,0.022353932261467
Arizona,wcomp,2005,391836,476399.78125,0.295579016208649
Arkansas,wcomp,2005,13645,16589.78515625,0.0227779969573021
California,wcomp,2005,3219177,3913921.25,0.394297480583191
Colorado,wcomp,2005,473975,576265.5625,0.47151130437851
Connecticut,wcomp,2005,34713,42204.55859375,0.0473243966698647
Delaware,wcomp,2005,5806,7059.017578125,0.032910093665123
District of Columbia,wcomp,2005,0,0,0
Florida,wcomp,2005,198500,241339.125,0.0574811436235905
Georgia,wcomp,2005,0,0,0
Hawaii,wcomp,2005,16306,19825.06640625,0.0630427896976471
Idaho,wcomp,2005,111717,135827.125,0.32557538151741
Illinois,wcomp,2005,11283,13718.0322265625,0.0040627084672451
Indiana,wcomp,2005,2822,3431.02783203125,0.00203673331998289
Iowa,wcomp,2005,1809,2199.40795898438,0.00288676749914885
Kansas,wcomp,2005,2332,2835.27880859375,0.00380033627152443
Kentucky,wcomp,2005,75848,92217.078125,0.0869356468319893
Louisiana,wcomp,2005,0,0,0
Maine,wcomp,2005,0,0,0
Maryland,wcomp,2005,271704,330341.59375,0.226150929927826
Massachusetts,wcomp,2005,47327,57540.83984375,0.0369293726980686
Michigan,wcomp,2005,23114,28102.330078125,0.0104929758235812
Minnesota,wcomp,2005,76544,93063.2890625,0.0686849430203438
Mississippi,wcomp,2005,0,0,0
Missouri,wcomp,2005,63504,77209.0703125,0.0512562058866024
Montana,wcomp,2005,103935,126365.65625,0.536477446556091
Nebraska,wcomp,2005,1432,1741.04602050781,0.00366161367855966
Nevada,wcomp,2005,0,0,0
New Hampshire,wcomp,2005,0,0,0
New Jersey,wcomp,2005,179035,217673.3125,0.0975283458828926
New Mexico,wcomp,2005,0,0,0
New York,wcomp,2005,1815095,2206818.5,0.461349457502365
North Carolina,wcomp,2005,0,0,0
North Dakota,wcomp,2005,157485,191472.515625,1.20852410793304
Ohio,wcomp,2005,1919753,2334063,0.782893478870392
Oklahoma,wcomp,2005,269722,327931.84375,0.349929094314575
Oregon,wcomp,2005,625215,760145.3125,0.845312237739563
Pennsylvania,wcomp,2005,226324,275167.9375,0.0904437378048897
Rhode Island,wcomp,2005,2447,2975.09741210938,0.0114691937342286
South Carolina,wcomp,2005,231603,281586.21875,0.255861639976501
South Dakota,wcomp,2005,10681,12986.1123046875,0.0622873976826668
Tennessee,wcomp,2005,0,0,0
Texas,wcomp,2005,235770,286652.53125,0.0431993715465069
Utah,wcomp,2005,204087,248131.890625,0.306009262800217
Vermont,wcomp,2005,0,0,0
Virginia,wcomp,2005,2542,3090.59985351562,0.00160718290135264
Washington,wcomp,2005,1473705,1791751.5,1.11211407184601
West Virginia,wcomp,2005,116616,141783.390625,0.342039853334427
Wisconsin,wcomp,2005,3152,3832.24658203125,0.00267521012574434
Wyoming,wcomp,2005,115535,140469.09375,1.06515228748322
Alabama,Medicaid_CHIP,2005,994884.0625,1209594.25,1.02300608158112
Alaska,Medicaid_CHIP,2005,411310.4375,500077.09375,2.55471134185791
Arizona,Medicaid_CHIP,2005,2631879.25,3199876.25,1.98534154891968
Arkansas,Medicaid_CHIP,2005,1059079,1287643.375,1.76795160770416
California,Medicaid_CHIP,2005,9090004,11051756,1.11337947845459
Colorado,Medicaid_CHIP,2005,767757.625,933450.6875,0.763766884803772
Connecticut,Medicaid_CHIP,2005,677314.0625,823488.125,0.923385500907898
Delaware,Medicaid_CHIP,2005,263844.6875,320786.125,1.49554824829102
District of Columbia,Medicaid_CHIP,2005,329841.46875,401025.96875,3.44947814941406
Florida,Medicaid_CHIP,2005,3537765,4301265,1.02445733547211
Georgia,Medicaid_CHIP,2005,2561557.5,3114378.25,1.25493443012238
Hawaii,Medicaid_CHIP,2005,271668.6875,330298.65625,1.05033433437347
Idaho,Medicaid_CHIP,2005,337205.25,409978.9375,0.982712805271149
Illinois,Medicaid_CHIP,2005,2442115.5,2969158.75,0.879340887069702
Indiana,Medicaid_CHIP,2005,1277903.875,1553693.75,0.922306597232819
Iowa,Medicaid_CHIP,2005,634173.6875,771037.4375,1.01200222969055
Kansas,Medicaid_CHIP,2005,601264.25,731025.625,0.979848325252533
Kentucky,Medicaid_CHIP,2005,1286371.375,1563988.625,1.47441637516022
Louisiana,Medicaid_CHIP,2005,1360229.125,1653786,1.32481360435486
Maine,Medicaid_CHIP,2005,663169.1875,806290.5625,2.59491872787476
Maryland,Medicaid_CHIP,2005,1433323.75,1742655.5,1.19301700592041
Massachusetts,Medicaid_CHIP,2005,2207835.5,2684318,1.72277963161469
Michigan,Medicaid_CHIP,2005,2054668.75,2498095.5,0.932750284671783
Minnesota,Medicaid_CHIP,2005,1535737.5,1867171.5,1.3780574798584
Mississippi,Medicaid_CHIP,2005,901544.5,1096110.625,1.3624404668808
Missouri,Medicaid_CHIP,2005,1577201,1917583.5,1.27301180362701
Montana,Medicaid_CHIP,2005,219173.21875,266473.9375,1.13129842281342
Nebraska,Medicaid_CHIP,2005,404102.53125,491313.625,1.03328728675842
Nevada,Medicaid_CHIP,2005,384297.90625,467234.875,0.728173732757568
New Hampshire,Medicaid_CHIP,2005,311211.625,378375.53125,1.16004908084869
New Jersey,Medicaid_CHIP,2005,1638382.125,1991968.375,0.89249974489212
New Mexico,Medicaid_CHIP,2005,790799.125,961464.875,1.80381309986115
New York,Medicaid_CHIP,2005,7089455.5,8619461,1.80195319652557
North Carolina,Medicaid_CHIP,2005,2694522.75,3276039.25,1.46046507358551
North Dakota,Medicaid_CHIP,2005,94588.8828125,115002.515625,0.725865602493286
Ohio,Medicaid_CHIP,2005,2320724,2821569.25,0.946413218975067
Oklahoma,Medicaid_CHIP,2005,930795.125,1131674,1.20758521556854
Oregon,Medicaid_CHIP,2005,809020.5,983618.6875,1.09382355213165
Pennsylvania,Medicaid_CHIP,2005,4423826.5,5378551.5,1.76785242557526
Rhode Island,Medicaid_CHIP,2005,501115.84375,609263.8125,2.34875154495239
South Carolina,Medicaid_CHIP,2005,1045258.5625,1270840.25,1.15474140644073
South Dakota,Medicaid_CHIP,2005,203098.1875,246929.671875,1.1843888759613
Tennessee,Medicaid_CHIP,2005,1492387.625,1814466.125,1.18589532375336
Texas,Medicaid_CHIP,2005,7027589.5,8544244,1.28764247894287
Utah,Medicaid_CHIP,2005,359639.875,437255.28125,0.539246141910553
Vermont,Medicaid_CHIP,2005,258207.765625,313932.6875,2.10616755485535
Virginia,Medicaid_CHIP,2005,1208750.625,1469616.25,0.764234185218811
Washington,Medicaid_CHIP,2005,1309461,1592061.375,0.988169372081757
West Virginia,Medicaid_CHIP,2005,474649.125,577085.1875,1.39216685295105
Wisconsin,Medicaid_CHIP,2005,925822.375,1125628,0.78577709197998
Wyoming,Medicaid_CHIP,2005,141480.015625,172013.421875,1.30434739589691
Alabama,pubhealth,2005,768279,934084.5625,0.789995670318604
Alaska,pubhealth,2005,169145,205648.90625,1.05058526992798
Arizona,pubhealth,2005,1425679,1733360.875,1.0754519701004
Arkansas,pubhealth,2005,239401,291067.15625,0.39963909983635
California,pubhealth,2005,10631777,12926266,1.30222189426422
Colorado,pubhealth,2005,978294,1189423.75,0.973208844661713
Connecticut,pubhealth,2005,620343,754221.875,0.845716595649719
Delaware,pubhealth,2005,302160,367370.4375,1.71273064613342
District of Columbia,pubhealth,2005,465360,565791.3125,4.86672878265381
Florida,pubhealth,2005,3606600,4384955.5,1.04439032077789
Georgia,pubhealth,2005,1467647,1784386.125,0.719015896320343
Hawaii,pubhealth,2005,446610,542994.8125,1.7266982793808
Idaho,pubhealth,2005,189271,230118.375,0.551589965820312
Illinois,pubhealth,2005,3027554,3680943.25,1.09014177322388
Indiana,pubhealth,2005,743052,903413.1875,0.536285817623138
Iowa,pubhealth,2005,384449,467418.5625,0.613496363162994
Kansas,pubhealth,2005,378342,459993.59375,0.61656379699707
Kentucky,pubhealth,2005,543387,660657.6875,0.622820734977722
Louisiana,pubhealth,2005,681646,828754.9375,0.663898348808289
Maine,pubhealth,2005,508238,617923,1.98868751525879
Maryland,pubhealth,2005,1367677,1662841.25,1.13837647438049
Massachusetts,pubhealth,2005,966114,1174615.125,0.753861129283905
Michigan,pubhealth,2005,3445960,4189647.25,1.56434953212738
Minnesota,pubhealth,2005,846442,1029116.25,0.759534597396851
Mississippi,pubhealth,2005,343587,417737.96875,0.519238770008087
Missouri,pubhealth,2005,986386,1199262.125,0.796145141124725
Montana,pubhealth,2005,314365,382209.4375,1.62264621257782
Nebraska,pubhealth,2005,263994,320967.65625,0.675030708312988
Nevada,pubhealth,2005,334226,406356.75,0.633296728134155
New Hampshire,pubhealth,2005,126055,153259.46875,0.469873160123825
New Jersey,pubhealth,2005,1379062,1676683.25,0.751236498355865
New Mexico,pubhealth,2005,363750,442252.4375,0.829713881015778
New York,pubhealth,2005,4244385,5160384,1.07881116867065
North Carolina,pubhealth,2005,2929798,3562090.25,1.58798718452454
North Dakota,pubhealth,2005,74025,90000.6484375,0.568060398101807
Ohio,pubhealth,2005,3735211,4541323,1.52325451374054
Oklahoma,pubhealth,2005,497572,604955.125,0.645534753799438
