state,expenditure,year,raw,inf_adj,inf_adj_perchild
Kansas,wcomp,2011,4577,4936.561035,0.006438956
Kentucky,wcomp,2011,145595,157032.6875,0.145465553
Louisiana,wcomp,2011,45780,49376.39453,0.041891582
Maine,wcomp,2011,0,0,0
Maryland,wcomp,2011,189252,204119.3125,0.142199129
Massachusetts,wcomp,2011,43876,47322.82031,0.031312224
Michigan,wcomp,2011,13403,14455.91602,0.005905443
Minnesota,wcomp,2011,62423,67326.84375,0.049700987
Mississippi,wcomp,2011,0,0,0
Missouri,wcomp,2011,37376,40312.19141,0.026942473
Montana,wcomp,2011,118279,127570.7891,0.539879322
Nebraska,wcomp,2011,1074,1158.371582,0.002379735
Nevada,wcomp,2011,0,0,0
New Hampshire,wcomp,2011,0,0,0
New Jersey,wcomp,2011,233134,251448.5938,0.115835696
New Mexico,wcomp,2011,15839,17083.2832,0.031273745
New York,wcomp,2011,2080076,2243483,0.489591807
North Carolina,wcomp,2011,0,0,0
North Dakota,wcomp,2011,168549,181789.9063,1.120106339
Ohio,wcomp,2011,1864545,2011020.375,0.704221904
Oklahoma,wcomp,2011,229888,247947.5938,0.251236022
Oregon,wcomp,2011,602593,649931.625,0.711793602
Pennsylvania,wcomp,2011,284155,306477.7188,0.103934795
Rhode Island,wcomp,2011,2137,2304.878906,0.009691491
South Carolina,wcomp,2011,166699,179794.5781,0.157359928
South Dakota,wcomp,2011,1275,1375.161743,0.006377917
Tennessee,wcomp,2011,0,0,0
Texas,wcomp,2011,266137,287044.25,0.039300337
Utah,wcomp,2011,140185,151197.6875,0.163481176
Vermont,wcomp,2011,0,0,0
Virginia,wcomp,2011,3864,4167.548828,0.002113102
Washington,wcomp,2011,1981475,2137136.25,1.275775075
West Virginia,wcomp,2011,159997,172566.0781,0.422139734
Wisconsin,wcomp,2011,2671,2880.829102,0.002047422
Wyoming,wcomp,2011,161584,174277.75,1.219749093
Alabama,Medicaid_CHIP,2011,2005385.375,2162925,1.81790483
Alaska,Medicaid_CHIP,2011,506967.0938,546793.5625,2.75500226
Arizona,Medicaid_CHIP,2011,3068139.5,3309167.25,1.940906048
Arkansas,Medicaid_CHIP,2011,1670709.375,1801957.375,2.400292635
California,Medicaid_CHIP,2011,18259556,19693994,2.008004904
Colorado,Medicaid_CHIP,2011,1506903.5,1625283.25,1.249699712
Connecticut,Medicaid_CHIP,2011,1081299.25,1166244.25,1.356153131
Delaware,Medicaid_CHIP,2011,444876.5313,479825.25,2.196931601
District of Columbia,Medicaid_CHIP,2011,410130.125,442349.2188,3.890391827
Florida,Medicaid_CHIP,2011,6067469,6544118.5,1.54365027
Georgia,Medicaid_CHIP,2011,3329445.25,3591000.5,1.364803672
Hawaii,Medicaid_CHIP,2011,358130.75,386264.875,1.199647427
Idaho,Medicaid_CHIP,2011,603053.625,650428.4375,1.441638708
Illinois,Medicaid_CHIP,2011,3977865.75,4290360,1.311068773
Indiana,Medicaid_CHIP,2011,1801940.5,1943497.75,1.150997758
Iowa,Medicaid_CHIP,2011,1064673.875,1148312.75,1.493112803
Kansas,Medicaid_CHIP,2011,922783,995275.1875,1.298177719
Kentucky,Medicaid_CHIP,2011,2097463.75,2262236.75,2.095598936
Louisiana,Medicaid_CHIP,2011,2277447.75,2456360,2.084008217
Maine,Medicaid_CHIP,2011,560028.1875,604023,2.102155924
Maryland,Medicaid_CHIP,2011,2199965,2372790.5,1.652997613
Massachusetts,Medicaid_CHIP,2011,3228799.75,3482448.5,2.304241419
Michigan,Medicaid_CHIP,2011,3409519.75,3677365.75,1.502255082
Minnesota,Medicaid_CHIP,2011,2220721,2395177,1.76813066
Mississippi,Medicaid_CHIP,2011,1709694.25,1844004.875,2.330713749
Missouri,Medicaid_CHIP,2011,2324458.5,2507064,1.675585032
Montana,Medicaid_CHIP,2011,364933.2813,393601.8125,1.665722132
Nebraska,Medicaid_CHIP,2011,504459.0938,544088.5,1.117764235
Nevada,Medicaid_CHIP,2011,672471.0625,725299.1875,1.046844959
New Hampshire,Medicaid_CHIP,2011,396375.5625,427514.125,1.422780156
New Jersey,Medicaid_CHIP,2011,3723439.75,4015946.75,1.850040078
New Mexico,Medicaid_CHIP,2011,2041060.25,2201402.25,4.030026913
New York,Medicaid_CHIP,2011,9242451,9968522,2.175415039
North Carolina,Medicaid_CHIP,2011,3948561,4258753,1.761200905
North Dakota,Medicaid_CHIP,2011,162142.2031,174879.8125,1.07752955
Ohio,Medicaid_CHIP,2011,3539467.75,3817522,1.336825132
Oklahoma,Medicaid_CHIP,2011,1644914.75,1774136.375,1.797666073
Oregon,Medicaid_CHIP,2011,1223401,1319509.25,1.445103168
Pennsylvania,Medicaid_CHIP,2011,6978094,7526281,2.552363157
Rhode Island,Medicaid_CHIP,2011,765588.4375,825731.75,3.472014189
South Carolina,Medicaid_CHIP,2011,1688456.125,1821098.25,1.593862772
South Dakota,Medicaid_CHIP,2011,295308.1875,318507.0938,1.477216601
Tennessee,Medicaid_CHIP,2011,2406898,2595979.75,1.646882772
Texas,Medicaid_CHIP,2011,14990179,16167781,2.213593483
Utah,Medicaid_CHIP,2011,702920.3125,758140.5,0.819732785
Vermont,Medicaid_CHIP,2011,512786.6875,553070.3125,4.034977436
Virginia,Medicaid_CHIP,2011,2395147.75,2583306.25,1.309832335
Washington,Medicaid_CHIP,2011,2317499,2499557.75,1.492124557
West Virginia,Medicaid_CHIP,2011,766355.3125,826558.8125,2.021969318
Wisconsin,Medicaid_CHIP,2011,1336329.625,1441309.375,1.024346948
Wyoming,Medicaid_CHIP,2011,159844.6094,172401.7188,1.206619024
Alabama,pubhealth,2011,916223,988199.875,0.830566645
Alaska,pubhealth,2011,243425,262548.0313,1.322840095
Arizona,pubhealth,2011,1950260,2103469,1.233735085
Arkansas,pubhealth,2011,323116,348499.4375,0.464217782
California,pubhealth,2011,11945317,12883720,1.313627481
Colorado,pubhealth,2011,1437317,1550230.125,1.191990495
Connecticut,pubhealth,2011,771344,831939.4375,0.967410803
Delaware,pubhealth,2011,399029,430376.0313,1.970523119
District of Columbia,pubhealth,2011,389729,420345.4375,3.696871996
Florida,pubhealth,2011,4757392,5131124.5,1.210348129
Georgia,pubhealth,2011,1920631,2071512.375,0.787303627
Hawaii,pubhealth,2011,629714,679183.25,2.109382629
Idaho,pubhealth,2011,211109,227693.3594,0.504669726
Illinois,pubhealth,2011,3010146,3246617.75,0.992117047
Indiana,pubhealth,2011,761540,821365.25,0.486437201
Iowa,pubhealth,2011,537650,579886.8125,0.754007518
Kansas,pubhealth,2011,560971,605039.875,0.789178014
Kentucky,pubhealth,2011,977600,1054398.5,0.976730824
Louisiana,pubhealth,2011,791399,853569.9375,0.724179983
Maine,pubhealth,2011,472521,509641.4063,1.773683667
Maryland,pubhealth,2011,1604376,1730413,1.205487251
Massachusetts,pubhealth,2011,1201955,1296378.5,0.85777837
Michigan,pubhealth,2011,4134913,4459744.5,1.821867704
Minnesota,pubhealth,2011,1147613,1237767.5,0.913725674
Mississippi,pubhealth,2011,439415,473934.6563,0.599025548
Missouri,pubhealth,2011,1674253,1805779.375,1.206884623
Montana,pubhealth,2011,252584,272426.5625,1.152908683
Nebraska,pubhealth,2011,453365,488980.5625,1.004551649
Nevada,pubhealth,2011,358693,386871.2813,0.558382332
New Hampshire,pubhealth,2011,118777,128107.9141,0.426347077
New Jersey,pubhealth,2011,1533697,1654181.5,0.762037516
New Mexico,pubhealth,2011,572174,617123,1.129744649
New York,pubhealth,2011,5911940,6376371.5,1.391505599
North Carolina,pubhealth,2011,2794609,3014148.5,1.246496677
North Dakota,pubhealth,2011,120599,130073.0469,0.801450729
Ohio,pubhealth,2011,3830644,4131572.75,1.446799874
Oklahoma,pubhealth,2011,858393,925826.875,0.938105762
Oregon,pubhealth,2011,1043964,1125976,1.233148932
Pennsylvania,pubhealth,2011,4505528,4859474.5,1.647977829
Rhode Island,pubhealth,2011,177886,191860.4063,0.806729317
South Carolina,pubhealth,2011,1078639,1163375,1.018209815
South Dakota,pubhealth,2011,167587,180752.3438,0.838318408
Tennessee,pubhealth,2011,1389971,1499164.625,0.951066136
Texas,pubhealth,2011,4446818,4796152,0.656659722
Utah,pubhealth,2011,503015,542531,0.58660686
Vermont,pubhealth,2011,183664,198092.3281,1.445201516
Virginia,pubhealth,2011,1600376,1726098.75,0.875196218
Washington,pubhealth,2011,2553061,2753625,1.643791318
West Virginia,pubhealth,2011,314723,339447.0938,0.830372393
Wisconsin,pubhealth,2011,1792798,1933637,1.374246955
Wyoming,pubhealth,2011,320689,345881.75,2.42078495
Alabama,other_health,2011,7537384.5,8129508,6.832725048
Alaska,other_health,2011,1155885.875,1246690.25,6.28140974
Arizona,other_health,2011,5495986.5,5927741.5,3.476762772
Arkansas,other_health,2011,3188834.5,3439343.75,4.581368923
California,other_health,2011,47685592,51431688,5.243988514
Colorado,other_health,2011,4365165.5,4708085,3.620102882
Connecticut,other_health,2011,4902615,5287756,6.148803711
Delaware,other_health,2011,1014676.5,1094387.75,5.010772228
District of Columbia,other_health,2011,1940082.875,2092492.375,18.40314102
Florida,other_health,2011,21105088,22763066,5.36943388
Georgia,other_health,2011,10066978,10857822,4.126647949
Hawaii,other_health,2011,1796203.25,1937309.875,6.01682663
Idaho,other_health,2011,2057173.375,2218781.25,4.917806149
Illinois,other_health,2011,11068106,11937597,3.647948265
Indiana,other_health,2011,7695064.5,8299575.5,4.915257931
Iowa,other_health,2011,5320174,5738117.5,7.461082935
Kansas,other_health,2011,3724230,4016799,5.239273548
Kentucky,other_health,2011,5266407,5680126.5,5.261724472
Louisiana,other_health,2011,7551685,8144932,6.910267353
Maine,other_health,2011,1819737.75,1962693.125,6.83067894
Maryland,other_health,2011,5008513,5401973,3.763268948
Massachusetts,other_health,2011,10234205,11038186,7.303667545
Michigan,other_health,2011,9423811,10164129,4.152188301
Minnesota,other_health,2011,8415263,9076351,6.700203896
Mississippi,other_health,2011,5961880,6430235,8.127439499
Missouri,other_health,2011,7213577.5,7780263.5,5.199904442
Montana,other_health,2011,823373.75,888056.5625,3.758253813
Nebraska,other_health,2011,1574317.875,1697993.5,3.488322973
Nevada,other_health,2011,1875130,2022436.875,2.91904068
New Hampshire,other_health,2011,973791.4375,1050290.75,3.495399714
New Jersey,other_health,2011,9161971,9881719,4.552245617
New Mexico,other_health,2011,2899802.75,3127606.25,5.725594997
New York,other_health,2011,42842120,46207720,10.08383942
North Carolina,other_health,2011,12217868,13177682,5.44961071
North Dakota,other_health,2011,571358.8125,616243.75,3.797012568
Ohio,other_health,2011,15150312,16340494,5.722136497
Oklahoma,other_health,2011,3912358.25,4219706,4.275670052
Oregon,other_health,2011,4532931,4889030,5.354379177
Pennsylvania,other_health,2011,14925527,16098050,5.459279537
Rhode Island,other_health,2011,1192011.5,1285653.875,5.405881882
South Carolina,other_health,2011,8838604,9532949,8.343434334
South Dakota,other_health,2011,439355.8125,473870.8438,2.197784185
Tennessee,other_health,2011,8476470,9142367,5.799893856
Texas,other_health,2011,22529998,24299916,3.326995611
Utah,other_health,2011,2312217.75,2493861.5,2.696465969
Vermont,other_health,2011,569946.3125,614720.3125,4.484750748
Virginia,other_health,2011,8108107,8745066,4.434073448
Washington,other_health,2011,8026285,8656816,5.167733192
West Virginia,other_health,2011,2310964.75,2492510,6.09730196
Wisconsin,other_health,2011,7046101.5,7599631,5.401101589
Wyoming,other_health,2011,1253896.375,1352400.25,9.465287209
Alabama,HCD,2011,393154,424039.5,0.356398612
Alaska,HCD,2011,279199,301132.375,1.517246008
Arizona,HCD,2011,556698,600431.1875,0.352167308
Arkansas,HCD,2011,223602,241167.7813,0.321246922
California,HCD,2011,6575350,7091898,0.723091841
Colorado,HCD,2011,696348,751051.875,0.577492774
Connecticut,HCD,2011,752493,811607.5,0.943768084
Delaware,HCD,2011,170660,184066.75,0.842769444
District of Columbia,HCD,2011,509815,549865.1875,4.835978031
Florida,HCD,2011,2873257,3098975,0.730997384
Georgia,HCD,2011,1196853,1290875.625,0.490613073
Hawaii,HCD,2011,209307,225749.7969,0.701125503
Idaho,HCD,2011,142203,153374.2188,0.339945465
Illinois,HCD,2011,1943438,2096111.125,0.640539706
Indiana,HCD,2011,1098341,1184624.75,0.701570392
Iowa,HCD,2011,291642,314552.875,0.409002632
Kansas,HCD,2011,246145,265481.7188,0.346278548
Kentucky,HCD,2011,424084,457399.2813,0.423706949
Louisiana,HCD,2011,1384240,1492983.5,1.266666889
Maine,HCD,2011,293978,317072.4063,1.10349381
Maryland,HCD,2011,1173528,1265718.25,0.881758928
Massachusetts,HCD,2011,2601668,2806050.5,1.856687307
Michigan,HCD,2011,1290377,1391746.75,0.568547904
Minnesota,HCD,2011,779238,840453.5625,0.620426655
Mississippi,HCD,2011,276805,298550.3125,0.377350062
Missouri,HCD,2011,691364,745676.3125,0.498369455
Montana,HCD,2011,122304,131911.9844,0.558251262
Nebraska,HCD,2011,144996,156386.625,0.321277469
Nevada,HCD,2011,233740,252102.2031,0.36386627
New Hampshire,HCD,2011,222286,239748.3906,0.797890007
New Jersey,HCD,2011,1398150,1507986.25,0.694689214
New Mexico,HCD,2011,199110,214751.7344,0.3931382
New York,HCD,2011,4802054,5179295,1.130269527
North Carolina,HCD,2011,962842,1038481.188,0.429462343
North Dakota,HCD,2011,86297,93076.34375,0.573493898
Ohio,HCD,2011,2259121,2436593.5,0.853249669
Oklahoma,HCD,2011,413736,446238.375,0.452156663
Oregon,HCD,2011,584617,630543.5,0.690560102
Pennsylvania,HCD,2011,1842237,1986959.875,0.673831224
Rhode Island,HCD,2011,206490,222711.4844,0.936451077
South Carolina,HCD,2011,528619,570146.375,0.499003887
South Dakota,HCD,2011,109432,118028.7891,0.547410369
Tennessee,HCD,2011,882194,951497.625,0.603627622
Texas,HCD,2011,2239138,2415040.75,0.330652565
Utah,HCD,2011,300384,323981.625,0.350302279
Vermont,HCD,2011,135878,146552.3438,1.069186687
Virginia,HCD,2011,897814,968344.6875,0.490986735
Washington,HCD,2011,1195091,1288975.25,0.769460738
West Virginia,HCD,2011,127986,138040.3594,0.337681204
Wisconsin,HCD,2011,292931,315943.1563,0.224542633
Wyoming,HCD,2011,23869,25744.10742,0.180179924
Alabama,lib,2011,93245,100570.1641,0.084527656
Alaska,lib,2011,37699,40660.56641,0.20486699
Arizona,lib,2011,149335,161066.5,0.094469368
Arkansas,lib,2011,64731,69816.15625,0.09299843
California,lib,2011,1120389,1208404.75,0.123209275
Colorado,lib,2011,234589,253017.9063,0.194548503
Connecticut,lib,2011,165300,178285.6719,0.207317352
Delaware,lib,2011,31121,33565.8125,0.153684691
District of Columbia,lib,2011,32808,35385.33984,0.311208487
Florida,lib,2011,554552,598116.625,0.141085908
Georgia,lib,2011,170090,183451.9688,0.069723167
Hawaii,lib,2011,28543,30785.28711,0.095611826
Idaho,lib,2011,47183,50889.61328,0.112794012
Illinois,lib,2011,610897,658888,0.201346159
Indiana,lib,2011,409506,441676.0625,0.261573851
Iowa,lib,2011,114129,123094.7734,0.16005604
Kansas,lib,2011,91465,98650.32813,0.128673613
Kentucky,lib,2011,68753,74154.11719,0.06869188
Louisiana,lib,2011,165750,178771.0313,0.151671693
Maine,lib,2011,39832,42961.13281,0.149515837
Maryland,lib,2011,216578,233591.9844,0.162731186
Massachusetts,lib,2011,255682,275767.9375,0.182468146
Michigan,lib,2011,271045,292337.8125,0.119424067
Minnesota,lib,2011,215258,232168.2969,0.171387702
Mississippi,lib,2011,45355,48918.00781,0.061829489
Missouri,lib,2011,194786,210088.0469,0.140411407
Montana,lib,2011,27305,29450.0332,0.124632485
Nebraska,lib,2011,48450,52256.14844,0.107353956
Nevada,lib,2011,83038,89561.32031,0.129266396
New Hampshire,lib,2011,39169,42246.04688,0.140596136
New Jersey,lib,2011,443927,478801.125,0.220570967
New Mexico,lib,2011,32411,34957.15234,0.063994788
New York,lib,2011,750922,809913.125,0.176746085
North Carolina,lib,2011,208282,224644.2656,0.092901304
North Dakota,lib,2011,11922,12858.57129,0.079228647
Ohio,lib,2011,368418,397360.2813,0.139148176
Oklahoma,lib,2011,75750,81700.78906,0.082784355
Oregon,lib,2011,146970,158515.7031,0.173603594
Pennsylvania,lib,2011,192012,207096.125,0.070231833
Rhode Island,lib,2011,38145,41141.60547,0.172991082
South Carolina,lib,2011,117321,126537.5313,0.110748261
South Dakota,lib,2011,24383,26298.48633,0.12197078
Tennessee,lib,2011,114034,122992.3125,0.078026004
Texas,lib,2011,435124,469306.5625,0.064254574
Utah,lib,2011,87923,94830.07813,0.10253419
Vermont,lib,2011,18569,20027.74805,0.146114349
Virginia,lib,2011,220334,237643.0469,0.120493859
Washington,lib,2011,288406,311062.6563,0.185690537
West Virginia,lib,2011,43836,47279.67969,0.115657903
Wisconsin,lib,2011,248422,267937.5938,0.1904248
Wyoming,lib,2011,32649,35213.84766,0.246457502
Alabama,parkrec,2011,359822,388088.9688,0.326182753
Alaska,parkrec,2011,96195,103751.9141,0.522750795
Arizona,parkrec,2011,520005,560855.6875,0.328955323
Arkansas,parkrec,2011,168379,181606.5625,0.241908565
California,parkrec,2011,4434130,4782467.5,0.487621665
Colorado,parkrec,2011,929707,1002743.125,0.771021187
Connecticut,parkrec,2011,226944,244772.3281,0.284630567
Delaware,parkrec,2011,56519,60959.03516,0.279107511
District of Columbia,parkrec,2011,142828,154048.3125,1.354830623
Florida,parkrec,2011,2104520,2269847.5,0.535419822
Georgia,parkrec,2011,667344,719769.375,0.273557156
Hawaii,parkrec,2011,208294,224657.2031,0.69773221
Idaho,parkrec,2011,103918,112081.6172,0.248422712
Illinois,parkrec,2011,2162073,2331921.75,0.712599874
Indiana,parkrec,2011,374045,403429.3125,0.238922969
Iowa,parkrec,2011,261701,282259.7813,0.367012978
Kansas,parkrec,2011,246932,266330.5313,0.347385675
Kentucky,parkrec,2011,228152,246075.2188,0.227949157
Louisiana,parkrec,2011,555963,599638.5,0.5087412
Maine,parkrec,2011,81720,88139.78125,0.306749195
Maryland,parkrec,2011,754500,813772.1875,0.566912055
Massachusetts,parkrec,2011,329449,355329.9375,0.23511216
Michigan,parkrec,2011,596536,643398.8125,0.26283738
Minnesota,parkrec,2011,843473,909734.75,0.671570361
Mississippi,parkrec,2011,192409,207524.3125,0.262298554
Missouri,parkrec,2011,583773,629633.1875,0.420812547
Montana,parkrec,2011,64853,69947.73438,0.29601869
Nebraska,parkrec,2011,146833,158367.9375,0.325347841
Nevada,parkrec,2011,450362,485741.6563,0.701084733
New Hampshire,parkrec,2011,93580,100931.4766,0.335903049
New Jersey,parkrec,2011,694462,749017.6875,0.34505257
New Mexico,parkrec,2011,249414,269007.5313,0.492462307
New York,parkrec,2011,1914246,2064625.75,0.450560063
North Carolina,parkrec,2011,616047,664442.5625,0.27477923
North Dakota,parkrec,2011,131447,141773.25,0.873542011
Ohio,parkrec,2011,919165,991373,0.347160369
Oklahoma,parkrec,2011,308419,332647.8438,0.337059617
Oregon,parkrec,2011,431795,465716.0625,0.510043979
Pennsylvania,parkrec,2011,732101,789613.5625,0.267779082
Rhode Island,parkrec,2011,44580,48082.125,0.202174395
South Carolina,parkrec,2011,321574,346836.2813,0.30355829
South Dakota,parkrec,2011,121588,131139.7344,0.608218133
Tennessee,parkrec,2011,421953,455100.875,0.288714826
Texas,parkrec,2011,1729937,1865837.75,0.25545907
Utah,parkrec,2011,364825,393485,0.425452203
Vermont,parkrec,2011,41878,45167.86328,0.329526454
Virginia,parkrec,2011,777463,838539.125,0.425170511
Washington,parkrec,2011,781978,843408.8125,0.503477454
West Virginia,parkrec,2011,168961,182234.2813,0.445790559
Wisconsin,parkrec,2011,485493,523632.4688,0.372148633
Wyoming,parkrec,2011,109853,118482.8594,0.829247355
Alabama,PK12ed,2012,6305709,6679082,5.651526928
Alaska,PK12ed,2012,2105122,2229770.25,11.2595892
Arizona,PK12ed,2012,6966512,7379012.5,4.328549385
Arkansas,PK12ed,2012,4220947,4470877.5,5.965568542
California,PK12ed,2012,57048604,60426560,6.191021919
Colorado,PK12ed,2012,6844340,7249606.5,5.565087795
Connecticut,PK12ed,2012,7898446,8366128,9.855779648
Delaware,PK12ed,2012,1673927,1773043.375,8.136249542
District of Columbia,PK12ed,2012,1981603,2098937.5,17.89238167
Florida,PK12ed,2012,21698588,22983402,5.413684368
Georgia,PK12ed,2012,15025144,15914811,6.058328629
Hawaii,PK12ed,2012,1669778,1768648.75,5.478050232
Idaho,PK12ed,2012,1744392,1847680.75,4.106696606
Illinois,PK12ed,2012,22233908,23550420,7.275220394
Indiana,PK12ed,2012,8564467,9071585,5.404340267
Iowa,PK12ed,2012,4829616,5115587,6.665372849
Kansas,PK12ed,2012,4284463,4538154,5.925218105
Kentucky,PK12ed,2012,6022356,6378951,5.933322906
Louisiana,PK12ed,2012,7784059,8244968,7.014277935
Maine,PK12ed,2012,2167578,2295924.5,8.110944748
Maryland,PK12ed,2012,10680541,11312956,7.906298161
Massachusetts,PK12ed,2012,12618691,13365868,8.892456055
Michigan,PK12ed,2012,15240656,16143084,6.684288025
Minnesota,PK12ed,2012,8555110,9061674,6.709662437
Mississippi,PK12ed,2012,3828219,4054895.25,5.168579578
Missouri,PK12ed,2012,8199339,8684838,5.848608017
Montana,PK12ed,2012,1441011,1526336,6.478230953
Nebraska,PK12ed,2012,3251369,3443888.75,7.04846859
Nevada,PK12ed,2012,3501841,3709191.75,5.365795135
New Hampshire,PK12ed,2012,2546300,2697071.25,9.145652771
New Jersey,PK12ed,2012,22177014,23490158,10.90601921
New Mexico,PK12ed,2012,2877730,3048126,5.629977226
New York,PK12ed,2012,50939628,53955860,11.85653114
North Carolina,PK12ed,2012,11779617,12477111,5.16493988
North Dakota,PK12ed,2012,1094531,1159340.25,6.951397896
Ohio,PK12ed,2012,18979162,20102954,7.11183548
Oklahoma,PK12ed,2012,4709798,4988674,5.034701347
Oregon,PK12ed,2012,5355834,5672963,6.237363338
Pennsylvania,PK12ed,2012,21954720,23254700,7.956600189
Rhode Island,PK12ed,2012,2122998,2248704.75,9.588664055
South Carolina,PK12ed,2012,6405138,6784398.5,5.942912102
South Dakota,PK12ed,2012,1034926,1096206,5.060618877
Tennessee,PK12ed,2012,7897109,8364712,5.30738306
Texas,PK12ed,2012,37778480,40015416,5.437475681
Utah,PK12ed,2012,3463994,3669103.75,3.939359665
Vermont,PK12ed,2012,1405724,1488959.625,11.03284454
Virginia,PK12ed,2012,13378595,14170767,7.175366402
Washington,PK12ed,2012,9848714,10431875,6.223938465
West Virginia,PK12ed,2012,2915771,3088419.25,7.580579758
Wisconsin,PK12ed,2012,9411178,9968432,7.14007616
Wyoming,PK12ed,2012,1418805,1502815.125,10.44542885
Alabama,highered,2012,1840444,1949420.25,1.649508357
Alaska,highered,2012,513549,543957.1875,2.746800661
Arizona,highered,2012,2123236,2248956.75,1.319244385
Arkansas,highered,2012,1414004,1497729.875,1.998446703
California,highered,2012,23272052,24650034,2.525527
Colorado,highered,2012,1745923,1849302.375,1.41959846
Connecticut,highered,2012,1090928,1155523.875,1.361273527
Delaware,highered,2012,239423,253599.6875,1.163733721
District of Columbia,highered,2012,114929,121734.1641,1.03772223
Florida,highered,2012,5544141,5872420,1.383234262
Georgia,highered,2012,2862815,3032327.75,1.154323339
Hawaii,highered,2012,719091,761669.75,2.359125853
Idaho,highered,2012,489153,518116.6875,1.151577711
Illinois,highered,2012,4466540,4731012.5,1.461509347
Indiana,highered,2012,2058453,2180338,1.298922777
Iowa,highered,2012,1465765,1552555.75,2.022908211
Kansas,highered,2012,1621897,1717932.625,2.243010044
Kentucky,highered,2012,2134724,2261125,2.103164673
Louisiana,highered,2012,1742820,1846015.75,1.570469141
Maine,highered,2012,406351,430411.8125,1.520540595
Maryland,highered,2012,2955980,3131009.25,2.188171864
Massachusetts,highered,2012,1615175,1710812.625,1.138222098
Michigan,highered,2012,4258419,4510568,1.867668867
Minnesota,highered,2012,2181460,2310628.5,1.710891008
Mississippi,highered,2012,1473019,1560239.25,1.988761663
Missouri,highered,2012,1679160,1778586.25,1.19774878
Montana,highered,2012,334272,354064.875,1.502758265
Nebraska,highered,2012,1016746,1076949.5,2.204149246
Nevada,highered,2012,682047,722432.3125,1.045085788
New Hampshire,highered,2012,268458,284353.9063,0.964231849
New Jersey,highered,2012,2235478,2367845,1.099343896
New Mexico,highered,2012,1373518,1454846.625,2.687144041
New York,highered,2012,7742583,8201036,1.802136779
North Carolina,highered,2012,5363214,5680780,2.351577044
North Dakota,highered,2012,479132,507502.3125,3.042981148
Ohio,highered,2012,2792085,2957409.75,1.04624486
Oklahoma,highered,2012,1362434,1443106.375,1.456421018
Oregon,highered,2012,1676359,1775619.375,1.952274919
Pennsylvania,highered,2012,3088557,3271436.25,1.119322538
Rhode Island,highered,2012,240192,254414.2188,1.084843397
South Carolina,highered,2012,1290364,1366768.875,1.197245002
South Dakota,highered,2012,282113,298817.4375,1.379486322
Tennessee,highered,2012,2036444,2157025.75,1.368625998
Texas,highered,2012,13999386,14828316,2.014938593
Utah,highered,2012,1749933,1853549.875,1.990077138
Vermont,highered,2012,226059,239444.3906,1.774227262
Virginia,highered,2012,2527329,2676977,1.355486989
Washington,highered,2012,2855086,3024141,1.804284215
West Virginia,highered,2012,742551,786518.875,1.930524588
Wisconsin,highered,2012,3335328,3532819.25,2.53044796
Wyoming,highered,2012,460731,488011.75,3.391962051
Alabama,edsubs,2012,458685,485844.625,0.411099017
Alaska,edsubs,2012,19449,20600.61328,0.104026161
Arizona,edsubs,2012,571932,605797.1875,0.355362326
Arkansas,edsubs,2012,512914,543284.625,0.724914014
California,edsubs,2012,4138422,4383466,0.449109375
Colorado,edsubs,2012,347431,368003.0625,0.28249386
Connecticut,edsubs,2012,331035,350636.2188,0.413069636
Delaware,edsubs,2012,193244,204686.3438,0.939277172
District of Columbia,edsubs,2012,0,0,0
Florida,edsubs,2012,1738689,1841640.125,0.433793843
Georgia,edsubs,2012,926466,981323.8125,0.373562843
Hawaii,edsubs,2012,91801,97236.71094,0.301172048
Idaho,edsubs,2012,75519,79990.625,0.177788943
Illinois,edsubs,2012,1034825,1096099,0.338608056
Indiana,edsubs,2012,843562,893510.9375,0.532303572
Iowa,edsubs,2012,270255,286257.3125,0.372980028
Kansas,edsubs,2012,128118,135704.1094,0.177181393
Kentucky,edsubs,2012,732887,776282.625,0.722052157
Louisiana,edsubs,2012,299344,317068.7188,0.269741267
Maine,edsubs,2012,91105,96499.5,0.340909332
Maryland,edsubs,2012,411468,435831.8125,0.304590255
Massachusetts,edsubs,2012,350966,371747.375,0.247327536
Michigan,edsubs,2012,867929,919320.75,0.380658656
Minnesota,edsubs,2012,502565,532322.8125,0.394155234
Mississippi,edsubs,2012,195538,207116.1719,0.264000982
Missouri,edsubs,2012,424806,449959.5625,0.303015113
Montana,edsubs,2012,78501,83149.19531,0.35291031
Nebraska,edsubs,2012,128011,135590.7813,0.277508199
Nevada,edsubs,2012,227716,241199.5,0.348924279
New Hampshire,edsubs,2012,99267,105144.7891,0.356541455
New Jersey,edsubs,2012,817705,866122.875,0.402123839
New Mexico,edsubs,2012,185988,197000.7031,0.363866031
New York,edsubs,2012,1614436,1710029.875,0.375770539
North Carolina,edsubs,2012,584221,618813.8125,0.256159961
North Dakota,edsubs,2012,47337,50139.91406,0.300638646
Ohio,edsubs,2012,1001104,1060381.25,0.375131786
Oklahoma,edsubs,2012,316848,335609.1875,0.338705629
Oregon,edsubs,2012,217517,230396.5938,0.253318638
Pennsylvania,edsubs,2012,1038739,1100244.75,0.376448959
Rhode Island,edsubs,2012,110082,116600.1641,0.4971928
South Carolina,edsubs,2012,811572,859626.75,0.753005028
South Dakota,edsubs,2012,32016,33911.72656,0.156553
Tennessee,edsubs,2012,579609,613928.75,0.389535844
